COLOR,BLOCK,LOT,"PROPERTY
ADDRESS",ADDRESS,TIER,STATUS,District
small_blue,3763,022,479 03RD ST,"479 03RD ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",6
small_yellow,6524,019A,3150 26TH ST,"3150 26TH ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",9
small_blue,2347,011,816 TARAVAL ST,"816 TARAVAL ST,SAN FRANCISCO CA",4,Non-Compliant,7
small_blue,6516,023,307 BARTLETT ST,"307 BARTLETT ST,SAN FRANCISCO CA",4,"Permit Submitted, CFC Required by 9/15/20",9
small_blue,3777,026,146 FREELON ST,"146 FREELON ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",6
small_yellow,6524,001,1200 TREAT AV,"1200 TREAT AV,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",9
small_blue,6516,005A,2852 MISSION ST,"2852 MISSION ST,SAN FRANCISCO CA",4,"Permit Submitted, CFC Required by 9/15/20",9
small_blue,4086,006A,2262 BRYANT ST,"2262 BRYANT ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",9
small_yellow,6525,031,1119 SHOTWELL ST,"1119 SHOTWELL ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",9
small_blue,6534,021,1269 DOLORES ST,"1269 DOLORES ST,SAN FRANCISCO CA",4,"Permit Submitted, CFC Required by 9/15/20",8
small_blue,4086,006C,2270 BRYANT ST,"2270 BRYANT ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",9
small_yellow,6508,006,216 JERSEY ST,"216 JERSEY ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",8
small_blue,1766,001,1001 IRVING ST,"1001 IRVING ST,SAN FRANCISCO CA",4,Non-Compliant,5
small_blue,3731,083,152 RUSS ST,"152 RUSS ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",6
small_yellow,6511,027,1147 DOLORES ST,"1147 DOLORES ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",8
small_blue,1802,008,1355 47TH AV,"1355 47TH AV,SAN FRANCISCO CA",4,Non-Compliant,4
small_blue,3775,058,104 SOUTH PARK,"104 SOUTH PARK ,SAN FRANCISCO CA",4,"Permit Submitted, CFC Required by 9/15/20",6
small_blue,3732,130,973 HOWARD ST,"973 HOWARD ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",6
small_yellow,6511,001,306 FAIR OAKS ST,"306 FAIR OAKS ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",8
small_blue,1803,001A,1306 LA PLAYA,"1306 LA PLAYA,SAN FRANCISCO CA",4,Non-Compliant,4
small_blue,4086,004,2230 BRYANT ST,"2230 BRYANT ST,SAN FRANCISCO CA",4,"Permit Submitted, CFC Required by 9/15/20",9
small_blue,3753,084,277 SHIPLEY ST,"277 SHIPLEY ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",6
small_yellow,6519,039,1311 SOUTH VAN NESS AV,"1311 SOUTH VAN NESS AV,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",9
small_blue,1823,053,2521 JUDAH ST,"2521 JUDAH ST,SAN FRANCISCO CA",4,Non-Compliant,4
small_blue,5438,043,2527 SAN BRUNO AV,"2527 SAN BRUNO AV,SAN FRANCISCO CA",4,"Permit Submitted, CFC Required by 9/15/20",9
small_blue,3755,111,172 LANGTON ST,"172 LANGTON ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",6
small_blue,1654,018B,3500 FULTON ST,"3500 FULTON ST,SAN FRANCISCO CA",4,Non-Compliant,1
small_blue,1677,011C,895 34TH AV,"895 34TH AV,SAN FRANCISCO CA",4,Non-Compliant,1
small_yellow,6505,001,4205 24TH ST,"4205 24TH ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",8
small_blue,1706,001,1201 44TH AV,"1201 44TH AV,SAN FRANCISCO CA",4,Non-Compliant,4
small_yellow,6505,025,578 JERSEY ST,"578 JERSEY ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",8
small_blue,1751,023,131 HUGO ST,"131 HUGO ST,SAN FRANCISCO CA",4,Non-Compliant,5
small_blue,3729,048,744 CLEMENTINA ST,"744 CLEMENTINA ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",6
small_blue,6554,024,1601 CASTRO ST,"1601 CASTRO ST,SAN FRANCISCO CA",4,"Permit Submitted, CFC Required by 9/15/20",8
small_blue,4146,001,900 FLORIDA ST,"900 FLORIDA ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",9
small_blue,6569,003,3018 MISSION ST,"3018 MISSION ST,SAN FRANCISCO CA",4,"Permit Submitted, CFC Required by 9/15/20",9
small_blue,6691,008,3798 MISSION ST,"3798 MISSION ST,SAN FRANCISCO CA",4,"Permit Submitted, CFC Required by 9/15/20",8
small_yellow,6554,001,301 CLIPPER ST,"301 CLIPPER ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",8
small_blue,7535,100,1 GOLD MINE DR,"1 GOLD MINE DR,SAN FRANCISCO CA",4,"Permit Submitted, CFC Required by 9/15/20",8
small_blue,5843,013,346 ALEMANY BL,"346 ALEMANY BL,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",9
small_yellow,6565,018,3962 CESAR CHAVEZ ST,"3962 CESAR CHAVEZ ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",8
small_blue,0040,011,350 FRANCISCO ST,"350 FRANCISCO ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",3
small_blue,6404,012,1239 GENEVA AV,"1239 GENEVA AV,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",11
small_yellow,6567,022,1349 DOLORES ST,"1349 DOLORES ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",8
small_blue,0041,010,424 FRANCISCO ST,"424 FRANCISCO ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",3
small_blue,6507,001,4001 24TH ST,"4001 24TH ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",8
small_blue,0050,009,2412 JONES ST,"2412 JONES ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",3
small_blue,6509,001,3805 24TH ST,"3805 24TH ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",8
small_yellow,6533,023,479 FAIR OAKS ST,"479 FAIR OAKS ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",8
small_blue,6692,001,3800 MISSION ST,"3800 MISSION ST,SAN FRANCISCO CA",4,"Permit Submitted, CFC Required by 9/15/20",8
small_blue,5358,025,5172 03RD ST,"5172 03RD ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",10
small_yellow,6534,035,1201 DOLORES ST,"1201 DOLORES ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",8
small_blue,6803,001,4204 MISSION ST,"4204 MISSION ST,SAN FRANCISCO CA",4,"Permit Submitted, CFC Required by 9/15/20",11
small_blue,5615,052,3201 MISSION ST,"3201 MISSION ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",9
small_yellow,6539,010,4232 25TH ST,"4232 25TH ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",8
small_blue,6956,036,4782 MISSION ST,"4782 MISSION ST,SAN FRANCISCO CA",4,"Permit Submitted, CFC Required by 9/15/20",11
small_blue,5642,050,16 VIRGINIA AV,"16 VIRGINIA AV,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",9
small_yellow,6542,001,4601 25TH ST,"4601 25TH ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",8
small_blue,6964,007,2255 SAN JOSE AV,"2255 SAN JOSE AV,SAN FRANCISCO CA",4,"Permit Submitted, CFC Required by 9/15/20",11
small_blue,5684,018,1000 CORTLAND AV,"1000 CORTLAND AV,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",9
small_yellow,6531,020A,371 SAN JOSE AV,"371 SAN JOSE AV,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",8
small_yellow,6531,020,383 SAN JOSE AV,"383 SAN JOSE AV,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",8
small_blue,4146,015,980 FLORIDA ST,"980 FLORIDA ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",9
small_yellow,6532,021,1393 GUERRERO ST,"1393 GUERRERO ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",8
small_blue,4715,013,30 WHITFIELD CT,"30 WHITFIELD CT,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",10
small_yellow,4713,009,15 LILLIAN ST,"15 LILLIAN ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",10
small_blue,1212,001,2101 HAYES ST,"2101 HAYES ST,SAN FRANCISCO CA",4,Non-Compliant,5
small_blue,3587,044,513 DOLORES ST,"513 DOLORES ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",8
small_yellow,4713,009,40 BEATRICE LN,"40 BEATRICE LN,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",10
small_blue,3587,014,690 GUERRERO ST,"690 GUERRERO ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",8
small_yellow,4715,012,60 OSCEOLA CT,"60 OSCEOLA CT,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",10
small_blue,3587,006,630 GUERRERO ST,"630 GUERRERO ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",8
small_blue,3587,071,3649 18TH ST,"3649 18TH ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",8
small_yellow,5518,021,22 PRECITA AV,"22 PRECITA AV,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",9
small_blue,1262,023,848 STANYAN ST,"848 STANYAN ST,SAN FRANCISCO CA",4,Non-Compliant,5
small_blue,3590,065,3341 18TH ST,"3341 18TH ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",9
small_yellow,5529,051,165 PERALTA AV,"165 PERALTA AV,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",9
small_blue,1263,006,510 FREDERICK ST,"510 FREDERICK ST,SAN FRANCISCO CA",4,Non-Compliant,5
small_blue,3590,026,2265 MISSION ST,"2265 MISSION ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",9
small_yellow,5610,026,1 COLERIDGE ST,"1 COLERIDGE ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",9
small_blue,1272,005,106 PARNASSUS AV,"106 PARNASSUS AV,SAN FRANCISCO CA",4,Non-Compliant,5
small_blue,3590,033,2217 MISSION ST,"2217 MISSION ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",9
small_yellow,5611,029A,61 PROSPECT AV,"61 PROSPECT AV,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",9
small_blue,1371,024,4950 CALIFORNIA ST,"4950 CALIFORNIA ST,SAN FRANCISCO CA",4,Non-Compliant,
small_blue,3608,075,3605 20TH ST,"3605 20TH ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",8
small_yellow,4720,012,65 REUEL CT,"65 REUEL CT,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",10
small_blue,1235,015,1190 HAIGHT ST,"1190 HAIGHT ST,SAN FRANCISCO CA",4,Non-Compliant,5
small_yellow,4720,029,1 REUEL CT,"1 REUEL CT,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",10
small_blue,1238,022,270 DIVISADERO ST,"270 DIVISADERO ST,SAN FRANCISCO CA",4,Non-Compliant,5
small_blue,3588,062,629 GUERRERO ST,"629 GUERRERO ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",8
small_yellow,5503,016,3129 FOLSOM ST,"3129 FOLSOM ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",9
small_blue,1244,027,1457 HAIGHT ST,"1457 HAIGHT ST,SAN FRANCISCO CA",4,Non-Compliant,5
small_blue,3589,061,147 LEXINGTON ST,"147 LEXINGTON ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",9
small_yellow,5518,001,10 COSO AV,"10 COSO AV,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",9
small_blue,1247,024,1667 HAIGHT ST,"1667 HAIGHT ST,SAN FRANCISCO CA",4,Non-Compliant,5
small_blue,3589,082,186 LEXINGTON ST,"186 LEXINGTON ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",9
small_blue,1217,020,300 DIVISADERO ST,"300 DIVISADERO ST,SAN FRANCISCO CA",4,Non-Compliant,5
small_blue,1218,001,1101 OAK ST,"1101 OAK ST,SAN FRANCISCO CA",4,Non-Compliant,5
small_yellow,5642,044,17 GODEUS ST,"17 GODEUS ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",9
small_blue,3609,026,991 VALENCIA ST,"991 VALENCIA ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",9
small_yellow,5643,018,269 COLERIDGE ST,"269 COLERIDGE ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",9
small_blue,3609,022,3256 21ST ST,"3256 21ST ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",9
small_blue,3609,029,969 VALENCIA ST,"969 VALENCIA ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",9
small_yellow,6414,027,1240 GENEVA AV,"1240 GENEVA AV,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",11
small_blue,1435,001,201 CLEMENT ST,"201 CLEMENT ST,SAN FRANCISCO CA",4,Non-Compliant,1
small_blue,3637,019C,3254 23RD ST,"3254 23RD ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",9
small_yellow,6469,015,1 LOWELL ST,"1 LOWELL ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",11
small_blue,1530,023,430 15TH AV,"430 15TH AV,SAN FRANCISCO CA",4,Non-Compliant,1
small_blue,3639,013,2987 22ND ST,"2987 22ND ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",9
small_yellow,6470,001C,5625 MISSION ST,"5625 MISSION ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",11
small_blue,1538,001,405 06TH AV,"405 06TH AV,SAN FRANCISCO CA",4,Non-Compliant,1
small_blue,3639,034,2913 22ND ST,"2913 22ND ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",9
small_yellow,6501,045,669 GRAND VIEW AV,"669 GRAND VIEW AV,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",8
small_blue,3641,022,3172 24TH ST,"3172 24TH ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",9
small_yellow,5856,028,40 GAVEN ST,"40 GAVEN ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",9
small_blue,1411,010,2118 CLEMENT ST,"2118 CLEMENT ST,SAN FRANCISCO CA",4,Non-Compliant,1
small_blue,3609,006,2434 MISSION ST,"2434 MISSION ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",9
small_yellow,5925,015,24 FELTON ST,"24 FELTON ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",9
small_blue,1414,021,1828 CLEMENT ST,"1828 CLEMENT ST,SAN FRANCISCO CA",4,Non-Compliant,1
small_blue,3616,015,1075 VALENCIA ST,"1075 VALENCIA ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",9
small_yellow,6084,019,15 RUSSIA AV,"15 RUSSIA AV,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",11
small_blue,1426,004,225 07TH AV,"225 07TH AV,SAN FRANCISCO CA",4,Non-Compliant,1
small_blue,3632,005,1038 GUERRERO ST,"1038 GUERRERO ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",8
small_yellow,6156,028,3190 SAN BRUNO AV,"3190 SAN BRUNO AV,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",9
small_blue,1434,019,3836 GEARY BL,"3836 GEARY BL,SAN FRANCISCO CA",4,Non-Compliant,1
small_blue,3637,027,2637 MISSION ST,"2637 MISSION ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",9
small_blue,1372,016,169 12TH AVE,"169 12TH AVE,SAN FRANCISCO CA",4,Non-Compliant,1
small_blue,1381,020A,182 22ND AV,"182 22ND AV,SAN FRANCISCO CA",4,Non-Compliant,1
small_yellow,5686,043,1200 CORTLAND AV,"1200 CORTLAND AV,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",9
small_blue,1402,017,395 31ST AV,"395 31ST AV,SAN FRANCISCO CA",4,Non-Compliant,1
small_blue,0117,005,501 COLUMBUS AV,"501 COLUMBUS AV,SAN FRANCISCO CA",4,"Permit Submitted, CFC Required by 9/15/20",3
small_blue,0464A,006,3445 PIERCE ST,"3445 PIERCE ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",2
small_blue,0117,017,575 COLUMBUS AV,"575 COLUMBUS AV,SAN FRANCISCO CA",4,"Permit Submitted, CFC Required by 9/15/20",3
small_blue,0489,008,2300 LOMBARD ST,"2300 LOMBARD ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",2
small_blue,0121,016,1083 UNION ST,"1083 UNION ST,SAN FRANCISCO CA",4,"Permit Submitted, CFC Required by 9/15/20",3
small_blue,0490,003A,2240 LOMBARD ST,"2240 LOMBARD ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",2
small_blue,0124,002,1861 HYDE ST,"1861 HYDE ST,SAN FRANCISCO CA",4,"Permit Submitted, CFC Required by 9/15/20",3
small_yellow,6637,007,200 30TH ST,"200 30TH ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",8
small_blue,0088,001,1653 GRANT AV,"1653 GRANT AV,SAN FRANCISCO CA",4,"Permit Submitted, CFC Required by 9/15/20",3
small_blue,0442A,023,3560 PIERCE ST,"3560 PIERCE ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",2
small_blue,3582,074,3983 17TH ST,"3983 17TH ST,SAN FRANCISCO CA",4,"Work Complete, No CFC Issued yet.",8
small_yellow,6637,036,121 DAY ST,"121 DAY ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",8
small_blue,0104,040,449 FILBERT ST,"449 FILBERT ST,SAN FRANCISCO CA",4,"Permit Submitted, CFC Required by 9/15/20",3
small_blue,0442A,015,50 CAPRA WAY,"50 CAPRA WAY,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",2
small_yellow,6637,001,1652 DOLORES ST,"1652 DOLORES ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",8
small_blue,0115,024,453 UNION ST,"453 UNION ST,SAN FRANCISCO CA",4,"Permit Submitted, CFC Required by 9/15/20",3
small_blue,0443A,005,44 CERVANTES BL,"44 CERVANTES BL,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",2
small_yellow,6653,001,401 30TH ST,"401 30TH ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",8
small_blue,0116,001,1499 GRANT AV,"1499 GRANT AV,SAN FRANCISCO CA",4,"Permit Submitted, CFC Required by 9/15/20",3
small_blue,0443A,001,1701 BEACH ST,"1701 BEACH ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",2
small_yellow,6632,038,349 29TH ST,"349 29TH ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",8
small_blue,4037,001,1301 18TH ST,"1301 18TH ST,SAN FRANCISCO CA",4,"Work Complete, No CFC Issued yet",10
small_yellow,6634,011,52 DAY ST,"52 DAY ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",8
small_blue,0436F,036,3620 FILLMORE ST,"3620 FILLMORE ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",2
small_blue,3554,002,1906 MISSION ST,"1906 MISSION ST,SAN FRANCISCO CA",4,"Work Complete, No CFC Issued yet.",9
small_yellow,6634,001B,133 29TH ST,"133 29TH ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",8
small_blue,0438A,006,3759 FILLMORE ST,"3759 FILLMORE ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",2
small_blue,3568,012,590 VALENCIA ST,"590 VALENCIA ST,SAN FRANCISCO CA",4,"Work Complete, No CFC Issued yet.",8
small_yellow,6637,040,147 DAY ST,"147 DAY ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",8
small_blue,0074,005,840 GREENWICH ST,"840 GREENWICH ST,SAN FRANCISCO CA",4,"Permit Submitted, CFC Required by 9/15/20",3
small_blue,0440A,008A,1830 BEACH ST,"1830 BEACH ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",2
small_blue,3576,055,3490 18TH ST,"3490 18TH ST,SAN FRANCISCO CA",4,"Work Complete, No CFC Issued yet.",9
small_yellow,6631,001,1604 SANCHEZ ST,"1604 SANCHEZ ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",8
small_yellow,6631,003,1630 SANCHEZ ST,"1630 SANCHEZ ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",8
small_blue,3777,030,570 04TH ST,"570 04TH ST,SAN FRANCISCO CA",4,"Work Complete, No CFC Issued yet",6
small_blue,0124,001,1201 GREEN ST,"1201 GREEN ST,SAN FRANCISCO CA",4,"Permit Submitted, CFC Required by 9/15/20",3
small_blue,0147,004,1319 STOCKTON ST,"1319 STOCKTON ST,SAN FRANCISCO CA",4,"Permit Submitted, CFC Required by 9/15/20",3
small_blue,0515,004,3145 FILLMORE ST,"3145 FILLMORE ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",2
small_blue,0158,009,1401 MASON ST,"1401 MASON ST,SAN FRANCISCO CA",4,"Permit Submitted, CFC Required by 9/15/20",3
small_blue,0520,036,1741 GREENWICH ST,"1741 GREENWICH ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",2
small_blue,0159,037,835 BROADWAY,"835 BROADWAY ,SAN FRANCISCO CA",4,"Permit Submitted, CFC Required by 9/15/20",3
small_blue,0181,005,1325 MASON ST,"1325 MASON ST,SAN FRANCISCO CA",4,"Permit Submitted, CFC Required by 9/15/20",3
small_blue,0132,029,1340 GRANT AV,"1340 GRANT AV,SAN FRANCISCO CA",4,"Permit Submitted, CFC Required by 9/15/20",3
small_blue,0497,007B,3006 GOUGH ST,"3006 GOUGH ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",2
small_blue,0132,051,1350 GRANT AV,"1350 GRANT AV,SAN FRANCISCO CA",4,"Permit Submitted, CFC Required by 9/15/20",3
small_blue,0505,006,3010 OCTAVIA ST,"3010 OCTAVIA ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",2
small_blue,0143,036,357 VALLEJO ST,"357 VALLEJO ST,SAN FRANCISCO CA",4,"Permit Submitted, CFC Required by 9/15/20",3
small_blue,0506,018,3110 LAGUNA ST,"3110 LAGUNA ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",2
small_blue,0144,007,400 BROADWAY,"400 BROADWAY ,SAN FRANCISCO CA",4,"Permit Submitted, CFC Required by 9/15/20",3
small_blue,0510,006,2206 GREENWICH ST,"2206 GREENWICH ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",2
small_blue,0491,027,3345 FILLMORE ST,"3345 FILLMORE ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",2
small_blue,0492,030,1995 CHESTNUT ST,"1995 CHESTNUT ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",2
small_blue,0129,001,1555 POWELL ST,"1555 POWELL ST,SAN FRANCISCO CA",4,"Permit Submitted, CFC Required by 9/15/20",3
small_blue,0494,019,1731 CHESTNUT ST,"1731 CHESTNUT ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",2
small_blue,0130,012,2 EMERY LN,"2 EMERY LN,SAN FRANCISCO CA",4,"Permit Submitted, CFC Required by 9/15/20",3
small_blue,0495,012,1770 LOMBARD ST,"1770 LOMBARD ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",2
small_blue,0053,003,2001 STOCKTON ST,"2001 STOCKTON ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",3
small_blue,0053,002A,2015 STOCKTON ST,"2015 STOCKTON ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",3
small_yellow,6600,001,201 DUNCAN ST,"201 DUNCAN ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",8
small_blue,0143,015,1090 MONTGOMERY ST,"1090 MONTGOMERY ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",3
small_blue,6635,001,3300 MISSION ST,"3300 MISSION ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",9
small_yellow,6601,043,250 28TH ST,"250 28TH ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",8
small_blue,0144,009,426 BROADWAY,"426 BROADWAY ,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",3
small_blue,6660,044,55 30TH ST,"55 30TH ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",9
small_blue,0146,008,670 BROADWAY,"670 BROADWAY ,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",3
small_blue,6941,058,290 MIRAMAR AV,"290 MIRAMAR AV,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",7
small_blue,0147,008A,728 BROADWAY,"728 BROADWAY ,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",3
small_yellow,6591,010A,416 DUNCAN ST,"416 DUNCAN ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",8
small_blue,0076,017,1906 POWELL ST,"1906 POWELL ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",3
small_blue,6531,024,329 SAN JOSE AV,"329 SAN JOSE AV,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",8
small_yellow,6593,042,201 27TH ST,"201 27TH ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",8
small_blue,0090,008,1811 POWELL ST,"1811 POWELL ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",3
small_blue,6531,001,1406 VALENCIA ST,"1406 VALENCIA ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",8
small_yellow,6594,022,186 DUNCAN ST,"186 DUNCAN ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",8
small_blue,0114,001,301 UNION ST,"301 UNION ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",3
small_blue,6570,001,1106 CAPP ST,"1106 CAPP ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",9
small_yellow,6595,015A,29 27TH ST,"29 27TH ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",8
small_blue,0131,001,1363 GRANT AV,"1363 GRANT AV,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",3
small_blue,6596,015,3264 MISSION ST,"3264 MISSION ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",9
small_yellow,6576,020,1451 GUERRERO ST,"1451 GUERRERO ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",9
small_yellow,6577,032,3763 CESAR CHAVEZ ST,"3763 CESAR CHAVEZ ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",8
small_blue,6510,021,3783 24TH ST,"3783 24TH ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",8
small_yellow,6580,026,1351 NOE ST,"1351 NOE ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",8
small_blue,6514,010,1360 VALENCIA ST,"1360 VALENCIA ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",8
small_yellow,6580,019,462 27TH ST,"462 27TH ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",8
small_blue,0074,009B,888 GREENWICH ST,"888 GREENWICH ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",3
small_blue,6518,027,905 CAPP ST,"905 CAPP ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",9
